ano,nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,fase,turma,sinalizador_ingressante,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,defasagem,fase_ideal,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,indicado_bolsa
2020,aluno929,Escola Pública,14,2,0.0,4.465625,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75001,0.0,7.5,0.0,7.65625,5.374995,10.0,Fase 4,F,,,,,,,,,,,,,,,,,
2020,aluno930,Escola Pública,15,1,1.0,8.372780333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,9.1,9.375,8.0,8.125,8.722226666666666,5.0,Fase 4,A,,,,,,,,,,,,,,,,,
2020,aluno931,Escola Pública,9,1,0.0,8.231250000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,7.5,9.5,7.8125,6.99999,5.0,ALFA,F,,,,,,,,,,,,,,,,,
2020,aluno932,Escola Pública,12,3,0.0,7.526252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,9.1,6.25,7.5,7.8125,7.5,5.0,Fase 2,D,,,,,,,,,,,,,,,,,
2020,aluno933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno935,Escola Pública,8,0,0.0,9.064585,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.00002,10.0,10.0,9.0,7.8125,7.416665,10.0,ALFA,G,,,,,,,,,,,,,,,,,
2020,aluno936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno937,Escola Pública,10,2,0.0,8.427224,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.4,7.5,10.0,7.916666666666668,7.777776666666667,5.0,Fase 1,H,,,,,,,,,,,,,,,,,
2020,aluno938,Escola Pública,13,4,0.0,8.384169,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.4,4.375,9.0,7.083333333333334,8.000003333333332,10.0,Fase 3,F,,,,,,,,,,,,,,,,,
2020,aluno939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno940,Escola Pública,9,1,0.0,7.745835,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,10.0,6.25,7.25,6.875,7.666665,5.0,ALFA,D,,,,,,,,,,,,,,,,,
2020,aluno941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno942,Escola Pública,12,2,0.0,7.336111333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,8.5,5.0,6.333333333333333,7.083333333333334,6.222216666666667,10.0,Fase 3,F,,,,,,,,,,,,,,,,,
2020,aluno943,Escola Pública,9,0,0.0,7.941252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.8,7.5,6.25,7.8125,7.75,10.0,Fase 1,A,,,,,,,,,,,,,,,,,
2020,aluno944,Escola Pública,14,3,0.0,5.510277666666668,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,2.6,6.875,4.333333333333333,8.333333333333334,5.722213333333335,5.0,Fase 3,H,,,,,,,,,,,,,,,,,
2020,aluno945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno948,Escola Pública,13,2,0.0,7.360557333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.9,7.5,6.0,7.916666666666668,7.444443333333333,5.0,Fase 2,C,,,,,,,,,,,,,,,,,
2020,aluno949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno950,Rede Decisão/União,17,2,1.0,8.161668666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,9.6,7.5,4.833333333333333,7.5,9.29167,10.0,Fase 7,A,,,,,,,,,,,,,,,,,
2020,aluno951,Escola Pública,16,0,0.0,7.0766670000000005,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.8,7.5,6.0,7.083333333333334,6.833333333333333,5.0,Fase 5,B,,,,,,,,,,,,,,,,,
2020,aluno952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno953,UNISA,18,4,,8.418335,B,Ametista,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,,9.58335,10.0,7.5,7.4,0.0,0.0,10.0,Fase 8,A,,,,,,,,,,,,,,,,,
2020,aluno954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno957,Escola Pública,10,1,0.0,7.671946,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.41668,9.2,7.5,7.5,7.291666666666667,8.055556666666668,5.0,Fase 1,N,,,,,,,,,,,,,,,,,
2020,aluno958,Rede Decisão/União,15,2,1.0,8.426390666666666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,9.5,8.125,8.0,8.749999999999998,9.111113333333334,5.0,Fase 3,J,,,,,,,,,,,,,,,,,
2020,aluno959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno961,Escola Pública,9,1,0.0,8.659168666666668,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.4,4.375,10.0,7.916666666666668,8.0,10.0,Fase 1,N,,,,,,,,,,,,,,,,,
2020,aluno962,Rede Decisão/União,13,3,0.0,5.500834,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,6.4,4.375,1.3333333333333333,6.666666666666667,4.666663333333334,10.0,Fase 3,F,,,,,,,,,,,,,,,,,
2020,aluno963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno964,Escola Pública,11,0,0.0,8.032502000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.1,7.5,9.0,8.125,8.0,5.0,Fase 1,F,,,,,,,,,,,,,,,,,
2020,aluno965,Escola Pública,12,2,0.0,7.073614000000001,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.0,6.875,3.5,8.749999999999998,8.055560000000002,5.0,Fase 2,P,,,,,,,,,,,,,,,,,
2020,aluno966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno968,Escola Pública,16,0,0.0,5.580831333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.8333200000000005,7.3,6.25,3.6666666666666665,7.291666666666667,5.999996666666666,2.5,Fase 3,J,,,,,,,,,,,,,,,,,
2020,aluno969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno970,Escola Pública,13,2,0.0,7.1841680000000006,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,6.9,7.5,7.0,6.875,7.58333,5.0,Fase 2,M,,,,,,,,,,,,,,,,,
2020,aluno971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno973,Escola Pública,9,1,0.0,8.116390666666666,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.50002,6.2,7.5,10.0,6.875,7.444443333333333,10.0,Fase 1,N,,,,,,,,,,,,,,,,,
2020,aluno974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno983,Rede Decisão/União,10,2,0.0,7.789724,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.9,3.75,5.5,8.125,8.11111,10.0,Fase 2,N,,,,,,,,,,,,,,,,,
2020,aluno984,Escola Pública,10,3,0.0,5.311390666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,4.3,7.5,0.0,7.291666666666667,7.61111,5.0,Fase 1,H,,,,,,,,,,,,,,,,,
2020,aluno985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno986,Escola Pública,14,2,0.0,7.000417666666667,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,4.2,7.5,6.333333333333333,8.4375,6.916665,10.0,Fase 4,F,,,,,,,,,,,,,,,,,
2020,aluno987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno989,Escola Pública,12,0,0.0,7.886668666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.6,7.5,7.0,8.333333333333334,7.666666666666667,5.0,Fase 2,P,,,,,,,,,,,,,,,,,
2020,aluno990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno991,Escola Pública,10,1,0.0,6.7994460000000005,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.9,6.25,2.5,7.5,7.22222,10.0,Fase 2,N,,,,,,,,,,,,,,,,,
2020,aluno992,Escola Pública,9,1,0.0,7.32,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,5.6,7.5,9.5,7.5,6.99999,5.0,ALFA,F,,,,,,,,,,,,,,,,,
2020,aluno993,Rede Decisão/União,14,2,0.0,7.5256255,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.08333,8.3,4.375,6.0,8.28125,8.458337499999999,10.0,Fase 5,F,,,,,,,,,,,,,,,,,
2020,aluno994,Escola Pública,11,1,0.0,8.677223999999999,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.4,6.875,9.0,7.708333333333334,7.944443333333333,10.0,Fase 2,F,,,,,,,,,,,,,,,,,
2020,aluno995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno996,Rede Decisão/União,10,2,0.0,7.736390666666667,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.3,7.5,6.0,7.708333333333334,8.277776666666668,10.0,Fase 2,G,,,,,,,,,,,,,,,,,
2020,aluno997,Escola Pública,9,1,0.0,8.982502,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.6,10.0,9.0,8.125,7.75,10.0,Fase 1,A,,,,,,,,,,,,,,,,,
2020,aluno998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno999,Rede Decisão/União,12,2,0.0,7.004444666666667,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,5.8,3.125,7.333333333333333,6.875,7.72222,10.0,Fase 3,G,,,,,,,,,,,,,,,,,
2020,aluno1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,aluno1002,Escola Pública,14,0,0.0,8.114724,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,9.4,7.5,8.333333333333334,8.125,7.944446666666668,5.0,Fase 3,J,,,,,,,,,,,,,,,,,
2020,aluno1003,Escola Pública,14,1,0.0,7.598890333333334,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,6.8,7.5,8.0,8.749999999999998,7.777776666666667,5.0,Fase 3,C,,,,,,,,,,,,,,,,,
